Origin,Destination,Travel_Time_Min,Transfers,Target_Flow_Baseline,Predicted_Flow
CAB,SUN,7.880000000000001,2,0.012681600519438355,0.01270016
CAB,SUW,8.5,2,0.0110803324099723,0.011140741
CAB,SWH,0.54,0,0.42165626581210996,0.41507247
CAB,SYP,0.45,0,0.4756242568370987,0.46975625
CAB,TAK,0.44000000000000006,0,0.4822530864197531,0.48668325
CAB,TAP,3.9299999999999993,1,0.04114396685442031,0.04133319
CAB,TAW,3.5799999999999996,1,0.04767262256631261,0.047562882
CAB,TIH,0.08,0,0.8573388203017832,0.8572837
CAB,TIK,3.6,1,0.047258979206049156,0.04723908
CAB,TIS,8.01,2,0.012318289827186713,0.012548163
CAB,TKO,3.74,1,0.04450853673734622,0.0444596
CAB,TKW,8.46,2,0.011174233112381495,0.0111674415
CAB,TSH,10.809999999999999,2,0.007169687136362432,0.0072928914
CAB,TST,3.3000000000000003,1,0.05408328826392643,0.05407436
CAB,TSW,4.970000000000001,1,0.028057652865107214,0.027540306
CAB,TSY,7.699999999999999,1,0.013211784912141634,0.013244749
CAB,TUC,7.960000000000001,2,0.012456154336734693,0.012548163
CAB,TUM,10.45,2,0.0076276196106100196,0.0074872146
CAB,TWH,4.880000000000001,1,0.028923133879402093,0.02864047
CAB,TWO,4.129999999999999,1,0.03799839646766908,0.038064804
CAB,TWW,7.510000000000001,2,0.013808321170503762,0.013754786
CAB,UNI,3.8599999999999994,1,0.04233771952107573,0.042561732
CAB,WAC,0.1,0,0.8264462809917354,0.83401775
CAB,WCH,4.12,1,0.03814697265625,0.038064804
CAB,WHA,6.680000000000001,2,0.01695421006944444,0.01683691
CAB,WKS,14.36,2,0.004238552517361111,0.0043425094
CAB,WTS,6.6899999999999995,2,0.016910144564825886,0.01683691
CAB,YAT,3.44,1,0.05072640207775344,0.05053343
CAB,YMT,3.5600000000000005,1,0.04809172052939365,0.04835156
CAB,YUL,7.65,2,0.013364963747535834,0.01339084
CEN,ADM,0.1,0,0.8264462809917354,0.83401775
CEN,AIR,8.53,1,0.01101068146208637,0.011140741
CEN,AUS,8.4,1,0.01131733816206428,0.0111674415
CEN,AWE,9.729999999999999,1,0.008685614624490481,0.008799443
CEN,CAB,0.24,0,0.6503642039542143,0.64147717
CEN,CHH,4.2299999999999995,1,0.03655919482029329,0.03658234
CEN,CHW,1.0499999999999998,0,0.2379535990481856,0.24166647
CEN,CIO,10.62,2,0.0074060688290412706,0.0073381285
CEN,CKT,6.619999999999999,2,0.01722225666673556,0.017352348
CEN,CSW,1.23,0,0.20108990729755274,0.20177197
CEN,DIH,4.14,1,0.03785068661145514,0.037800595
CEN,DIS,9.809999999999999,2,0.008557533581901162,0.008799443
CEN,ETS,6.5200000000000005,2,0.01768334087822544,0.01749946
CEN,EXC,3.17,1,0.05750795047415305,0.057747114
CEN,FAN,4.119999999999999,1,0.038146972656250014,0.038064804
CEN,FOH,0.39,0,0.5175715542673773,0.51553994
CEN,FOT,3.6799999999999993,1,0.045657096939148226,0.045891114
CEN,HAH,4.180000000000001,1,0.037268377036716795,0.037133664
CEN,HEO,11.219999999999999,2,0.006696649800038039,0.0067645772
CEN,HFC,0.9899999999999999,0,0.25251887578596505,0.26027578
CEN,HIK,7.1899999999999995,2,0.014908439816864726,0.014847696
CEN,HKU,0.24,0,0.6503642039542143,0.64147717
CEN,HOK,5.0,1,0.027777777777777776,0.027540306
CEN,HOM,3.5700000000000003,1,0.047881483751418485,0.04765298
CEN,HUH,3.2399999999999998,1,0.05562477750088999,0.055523038
CEN,JOR,0.31,0,0.5827166249053085,0.59157366
CEN,KAT,7.21,2,0.014835892772101397,0.014847696
CEN,KET,0.3,0,0.5917159763313609,0.59157366
CEN,KOB,4.34,1,0.035068523895692184,0.035050556
CEN,KOT,3.3899999999999997,1,0.05188848127604154,0.052082922
CEN,KOW,5.349999999999999,1,0.02480004960009921,0.02468423
CEN,KSR,4.5,1,0.03305785123966942,0.033256564
CEN,KWF,1.6400000000000001,0,0.14348025711662074,0.14009075
CEN,KWH,1.7100000000000002,0,0.13616372326084886,0.14009075
CEN,KWT,4.6000000000000005,1,0.03188775510204081,0.03172672
CEN,LAK,1.52,0,0.15747039556563364,0.14009075
CEN,LAT,4.7,1,0.03077870113881194,0.030614264
CEN,LCK,1.3,0,0.18903591682419663,0.17804612
CEN,LET,4.970000000000001,1,0.028057652865107214,0.027540306
CEN,LHP,4.03,1,0.03952428569734673,0.039656322
CEN,LMC,4.249999999999999,1,0.03628117913832201,0.036193755
CEN,LOF,3.95,1,0.040812162024283234,0.040389743
CEN,LOP,4.92,1,0.028533601168736305,0.02864047
CEN,LOW,4.27,1,0.03600632271026793,0.036191136
CEN,MEF,1.4000000000000001,0,0.17361111111111108,0.17804612
CEN,MKK,3.32,1,0.05358367626886145,0.053351622
CEN,MOK,0.76,0,0.3228305785123967,0.3160256
CEN,MOS,12.259999999999998,2,0.005687389238094589,0.0056609036
CEN,NAC,5.029999999999999,1,0.02750206953073219,0.027540306
CEN,NOP,0.48,0,0.4565376186997809,0.44978437
CEN,NTK,4.45,1,0.0336671997306624,0.03353501
CEN,OCP,3.3600000000000003,1,0.05260499957916,0.052632686
CEN,OLY,5.209999999999999,1,0.025930852787955646,0.026140802
CEN,POA,4.300000000000001,1,0.035599857600569586,0.035660736
CEN,PRE,0.99,0,0.252518875785965,0.26027578
CEN,QUB,0.58,0,0.40057683063611593,0.393596
CEN,SHM,10.69,2,0.007317638949157777,0.0073381285
CEN,SHS,4.199999999999999,1,0.03698224852071007,0.037098996
CEN,SHT,3.5899999999999994,1,0.047465124999406694,0.047562882
CEN,SHW,0.1,0,0.8264462809917354,0.83401775
CEN,SIH,5.38,1,0.02456736863827989,0.02468423
CEN,SKM,3.7800000000000002,1,0.04376674077834772,0.043285854
CEN,SKW,0.8699999999999999,0,0.2859675712774172,0.2798279
CEN,SOH,5.080000000000001,1,0.02705159279778392,0.027135413
CEN,SSP,1.14,0,0.218359682068303,0.2231926
CEN,STW,8.62,2,0.010805624111237418,0.010608079
CEN,SUN,4.81,1,0.029624275316165082,0.029734116
CEN,SUW,7.26,2,0.014656825097174751,0.014847696
CEN,SWH,0.7799999999999999,0,0.31561671506122974,0.3160256
CEN,SYP,0.18,0,0.7181844297615628,0.71147573
CEN,TAK,0.6799999999999999,0,0.3543083900226758,0.35610315
CEN,TAP,3.829999999999999,1,0.0428652872617226,0.042769413
CEN,TAW,3.4799999999999995,1,0.049824617346938785,0.04978171
CEN,TIH,0.32,0,0.573921028466483,0.59157366
CEN,TIK,3.8400000000000003,1,0.04268834096031692,0.042769413
CEN,TIS,4.9399999999999995,1,0.028341779183530032,0.02864047
CEN,TKO,3.9800000000000004,1,0.04032193029144691,0.040317502
CEN,TKW,7.279999999999999,2,0.014586104693225048,0.014370472
CEN,TSH,10.709999999999999,2,0.007292664090411534,0.0073381285
CEN,TST,0.23,0,0.6609822195782934,0.68176067
CEN,TSW,1.9000000000000004,0,0.11890606420927465,0.14009075
CEN,TSY,4.72,1,0.030563841752652945,0.030614264
CEN,TUC,4.89,1,0.028825006269438867,0.02864047
CEN,TUM,7.38,1,0.01424006470685403,0.014209704
CEN,TWH,1.8100000000000003,0,0.1266447993313154,0.14009075
CEN,TWO,4.029999999999999,1,0.03952428569734674,0.039656322
CEN,TWW,4.44,1,0.03379108996539792,0.03353501
CEN,UNI,3.7599999999999993,1,0.04413530117929525,0.0444596
CEN,WAC,0.16,0,0.7431629013079668,0.7368085
CEN,WCH,4.0200000000000005,1,0.039681909810955374,0.039656322
CEN,WHA,3.6100000000000003,1,0.04705417346991591,0.047038767
CEN,WKS,14.259999999999998,2,0.00429428567993143,0.0043425094
CEN,WTS,4.05,1,0.03921184197627684,0.03927522
CEN,YAT,3.68,1,0.045657096939148226,0.045891114
CEN,YMT,0.49,0,0.4504301608035674,0.44978437
CEN,YUL,4.58,1,0.032116750812553795,0.032409962
CHH,ADM,3.68,1,0.045657096939148226,0.045891114
CHH,AIR,11.35,3,0.0065564097100427815,0.0064741173
CHH,AUS,5.609999999999999,1,0.022887432739557043,0.022760779
CHH,AWE,12.549999999999999,3,0.0054465489304339545,0.00542399
CHH,CAB,6.819999999999999,2,0.016352587960570642,0.016162844
CHH,CEN,4.26,1,0.03614335901921381,0.036191136
CHH,CHW,7.139999999999999,2,0.015092152684290282,0.015216408
CHH,CIO,9.28,1,0.009462671652863784,0.009390878
CHH,CKT,5.279999999999999,1,0.02535599821493773,0.025384651
CHH,CSW,3.76,1,0.04413530117929525,0.0444596
CHH,DIH,0.09,0,0.84167999326656,0.83401775
CHH,DIS,12.34,3,0.005619379215939257,0.0056609036
CHH,ETS,3.6099999999999994,1,0.04705417346991592,0.047038767
CHH,EXC,3.6,1,0.047258979206049156,0.04723908
CHH,FAN,4.06,1,0.039057007608305085,0.03893571
CHH,FOH,6.8,2,0.01643655489809336,0.016577544
CHH,FOT,3.6199999999999997,1,0.04685069620134557,0.047038767
CHH,HAH,4.01,1,0.039840478723192345,0.039920446
CHH,HEO,9.879999999999999,1,0.008447772491349483,0.008278327
CHH,HFC,7.079999999999999,2,0.015317125771983145,0.015216408
CHH,HIK,3.1399999999999997,1,0.05834441877290019,0.057747114
CHH,HKU,6.989999999999999,2,0.015664135864448835,0.015615726
CHH,HOK,9.26,2,0.009499599116917267,0.009615731
CHH,HOM,0.7599999999999999,0,0.32283057851239677,0.3160256
CHH,HUH,3.3299999999999996,1,0.053336462405794476,0.053351622
CHH,JOR,3.77,1,0.043950441482184695,0.0444596
CHH,KAT,3.1599999999999997,1,0.05778476331360946,0.057747114
CHH,KET,7.049999999999999,2,0.015431503414220135,0.01553607
CHH,KOB,0.11,0,0.8116224332440547,0.8018203
CHH,KOT,0.33,0,0.5653230821414438,0.5595456
CHH,KOW,7.879999999999999,2,0.01268160051943836,0.01270016
CHH,KSR,7.029999999999999,2,0.015508468399169369,0.015570697
CHH,KWF,4.17,1,0.03741268813905548,0.037510987
CHH,KWH,4.24,1,0.03641978905658178,0.03658234
CHH,KWT,0.37,0,0.5327934359848686,0.54113084
CHH,LAK,4.05,1,0.03921184197627684,0.03927522
CHH,LAT,0.47,0,0.46277014207043365,0.46975625
CHH,LCK,3.8299999999999996,1,0.04286528726172258,0.042769413
CHH,LET,8.549999999999999,2,0.01096461171568762,0.011140741
CHH,LHP,3.86,1,0.04233771952107573,0.042561732
CHH,LMC,4.1899999999999995,1,0.037124899298710656,0.037133664
CHH,LOF,0.25,0,0.64,0.64147717
CHH,LOP,7.449999999999999,2,0.01400511186583103,0.014108875
CHH,LOW,4.21,1,0.0368404183597909,0.036745522
CHH,MEF,3.9299999999999997,1,0.04114396685442031,0.04133319
CHH,MKK,3.44,1,0.05072640207775344,0.05053343
CHH,MOK,0.6,0,0.39062499999999994,0.393596
CHH,MOS,10.919999999999998,1,0.007037971262555742,0.0069366577
CHH,NAC,7.56,2,0.013647480129268938,0.013723413
CHH,NOP,3.7199999999999998,1,0.04488652686009768,0.045015525
CHH,NTK,0.22,0,0.6718624025799517,0.68176067
CHH,OCP,6.9399999999999995,2,0.01586203833537425,0.016076928
CHH,OLY,7.739999999999999,2,0.013091129973974838,0.013050835
CHH,POA,4.13,1,0.03799839646766907,0.038064804
CHH,PRE,0.52,0,0.4328254847645429,0.4326568
CHH,QUB,3.67,1,0.045852839895638944,0.045918293
CHH,SHM,9.35,1,0.009335107003664031,0.009390878
CHH,SHS,4.14,1,0.03785068661145514,0.037800595
CHH,SHT,3.53,1,0.048730806153726214,0.04840475
CHH,SHW,6.85,2,0.016227838857560146,0.016162844
CHH,SIH,7.909999999999999,2,0.01259634630379112,0.012612407
CHH,SKM,0.43000000000000005,0,0.4890214680424469,0.48668325
CHH,SKW,6.959999999999999,2,0.015782429736622815,0.015615726
CHH,SOH,8.659999999999998,2,0.01071632181543065,0.010608079
CHH,SSP,3.67,1,0.045852839895638944,0.045918293
CHH,STW,7.279999999999999,1,0.014586104693225048,0.014370472
CHH,SUN,7.34,2,0.014376987618538263,0.014370472
CHH,SUW,3.2099999999999995,1,0.056420354206983735,0.056594953
CHH,SWH,6.869999999999999,2,0.016145464174022274,0.016162844
CHH,SYP,6.93,2,0.0159020687001172,0.016076928
CHH,TAK,6.77,2,0.016563723127429694,0.016577544
CHH,TAP,3.7699999999999996,1,0.043950441482184695,0.0444596
CHH,TAW,3.42,1,0.051186503142851295,0.05117125
CHH,TIH,6.859999999999999,2,0.016186572914036353,0.016162844
CHH,TIK,0.6699999999999999,0,0.35856430850873106,0.35610315
CHH,TIS,7.469999999999999,2,0.013939050109491242,0.013973822
CHH,TKO,3.81,1,0.04322249644494965,0.043285854
CHH,TKW,3.2299999999999995,1,0.05588808968920634,0.055523038
CHH,TSH,9.37,1,0.009299133599722514,0.009390878
CHH,TST,3.92,1,0.04131138872364334,0.04133319
CHH,TSW,4.43,1,0.03391566530664849,0.03415797
CHH,TSY,7.25,2,0.014692378328741965,0.014847696
CHH,TUC,7.42,2,0.014105088551745928,0.014108875
CHH,TUM,9.91,2,0.008401377489853236,0.008278327
CHH,TWH,4.34,1,0.035068523895692184,0.035050556
CHH,TWO,3.9699999999999998,1,0.0404843548210794,0.040389743
CHH,TWW,6.97,2,0.01574284999110529,0.015615726
CHH,UNI,3.6999999999999997,1,0.04526935264825715,0.045126107
CHH,WAC,6.739999999999999,2,0.016692372920964958,0.016630473
CHH,WCH,7.6,2,0.013520822065981613,0.013516554
CHH,WHA,0.7999999999999999,0,0.308641975308642,0.3160256
CHH,WKS,12.919999999999998,1,0.005160853481305325,0.0051932484
CHH,WTS,0.16999999999999998,0,0.7305135510263716,0.7368085
CHH,YAT,0.5599999999999999,0,0.41091387245233396,0.41507247
CHH,YMT,0.6799999999999999,0,0.3543083900226758,0.35610315
CHH,YUL,7.109999999999999,2,0.01520401507630135,0.015216408
CHW,ADM,2.8000000000000003,0,0.06925207756232686,0.068470865
CHW,AIR,11.4,1,0.006503642039542143,0.0064741173
CHW,AUS,11.22,2,0.0066966498000380365,0.0067645772
CHW,AWE,12.6,1,0.005406574394463668,0.00542399
CHW,CAB,2.6,0,0.07716049382716049,0.068470865
CHW,CEN,2.87,0,0.0667694916838598,0.068470865
CHW,CHH,8.889999999999999,2,0.010223683981838651,0.010317262
CHW,CIO,13.320000000000002,2,0.004876564401860115,0.004940846
CHW,CKT,9.320000000000002,2,0.009389459768042783,0.009390878
CHW,CSW,6.9,1,0.01602307322544464,0.016076928
CHW,DIH,8.979999999999999,2,0.010040120320801926,0.010317262
CHW,DIS,15.48,3,0.003682015270053728,0.0037850025
CHW,ETS,9.22,2,0.009574105491323944,0.009615731
CHW,EXC,5.870000000000001,1,0.021187832251694492,0.021310866
CHW,FAN,6.820000000000002,1,0.016352587960570632,0.016162844
CHW,FOH,2.46,0,0.08353102342209896,0.085836574
CHW,FOT,6.380000000000002,1,0.018360617210508138,0.018102977
CHW,HAH,5.91,1,0.020943241720612966,0.021310866
CHW,HEO,13.920000000000002,2,0.004492233826161331,0.0043425094
CHW,HFC,2.0,0,0.1111111111111111,0.10829182
CHW,HIK,11.180000000000001,2,0.0067407065878273605,0.0067645772
CHW,HKU,3.1100000000000003,0,0.0591992706649854,0.05899192
CHW,HOK,7.87,1,0.012710211002212845,0.01270016
CHW,HOM,9.06,2,0.009881071424336682,0.009746836
CHW,HUH,5.940000000000001,1,0.020762567582157474,0.020532377
CHW,JOR,5.98,1,0.02052528304365317,0.020532377
CHW,KAT,11.12,2,0.006807611454214729,0.006794795
CHW,KET,3.1700000000000004,0,0.05750795047415305,0.05899192
CHW,KOB,8.819999999999999,2,0.010369958644604929,0.010340504
CHW,KOT,6.090000000000002,1,0.01989333195406231,0.019807912
CHW,KOW,8.89,1,0.010223683981838646,0.010317262
CHW,KSR,10.17,2,0.008014817795139654,0.008274006
CHW,KWF,7.3100000000000005,1,0.01448097995687564,0.014370472
CHW,KWH,7.380000000000001,1,0.014240064706854025,0.014209704
CHW,KWT,8.62,2,0.010805624111237418,0.010608079
CHW,LAK,7.19,1,0.014908439816864719,0.014847696
CHW,LAT,8.51,2,0.011057042174875967,0.011140741
CHW,LCK,6.970000000000001,1,0.015742849991105288,0.015615726
CHW,LET,7.670000000000001,1,0.013303374134781798,0.013244749
CHW,LHP,5.76,1,0.021882987290360985,0.021582842
CHW,LMC,6.950000000000002,1,0.015822158933586482,0.015615726
CHW,LOF,9.139999999999999,2,0.009725772129049327,0.009730716
CHW,LOP,10.59,2,0.007444458754348494,0.0074872146
CHW,LOW,6.970000000000002,1,0.01574284999110528,0.015615726
CHW,MEF,7.07,1,0.015355109950264796,0.015216408
CHW,MKK,6.020000000000001,1,0.020292043084065868,0.020139303
CHW,MOK,6.43,1,0.018114334053680018,0.018102977
CHW,MOS,14.96,2,0.00392585473709336,0.003980321
CHW,NAC,9.93,1,0.00837065949914996,0.008278327
CHW,NOP,2.38,0,0.08753194916144394,0.085836574
CHW,NTK,8.739999999999998,2,0.010541006623968566,0.0105825905
CHW,OCP,6.0600000000000005,1,0.02006275630171175,0.020139303
CHW,OLY,9.73,1,0.00868561462449048,0.008799443
CHW,POA,6.03,1,0.02023435429140303,0.020139303
CHW,PRE,6.66,1,0.017042859382775805,0.01683691
CHW,QUB,2.31,0,0.09127335456960049,0.09652109
CHW,SHM,13.390000000000002,2,0.004829235807238153,0.004940846
CHW,SHS,6.900000000000002,1,0.01602307322544463,0.016076928
CHW,SHT,6.290000000000002,1,0.0188167642315892,0.018697489
CHW,SHW,2.97,0,0.06344815334149699,0.068470865
CHW,SIH,11.049999999999999,2,0.006886933764914517,0.0069366577
CHW,SKM,9.190000000000001,2,0.009630562010707257,0.009615731
CHW,SKW,2.1,0,0.10405827263267428,0.10829182
CHW,SOH,7.780000000000001,1,0.012972120319010379,0.013025447
CHW,SSP,6.8100000000000005,1,0.016394490795313143,0.016577544
CHW,STW,11.320000000000002,2,0.006588379153314216,0.0066733477
CHW,SUN,10.48,2,0.007587806092097755,0.0074872146
CHW,SUW,11.1,2,0.006830134553650707,0.006794795
CHW,SWH,2.18,0,0.09888849333491553,0.09652109
CHW,SYP,3.0500000000000003,0,0.06096631611034901,0.068470865
CHW,TAK,2.23,0,0.09585062638384342,0.09652109
CHW,TAP,6.530000000000002,1,0.017636404360424605,0.01749946
CHW,TAW,6.1800000000000015,1,0.019397738999542207,0.019807912
CHW,TIH,2.52,0,0.08070764462809918,0.085836574
CHW,TIK,5.57,1,0.023166971312339423,0.022973754
CHW,TIS,10.61,2,0.007418832409317758,0.0073381285
CHW,TKO,5.71,1,0.022210327358014932,0.022237107
CHW,TKW,11.06,2,0.006875517382683047,0.0069366577
CHW,TSH,13.410000000000002,2,0.004815839875250483,0.004940846
CHW,TST,5.9,1,0.021003990758244065,0.021310866
CHW,TSW,7.57,1,0.013615649282659516,0.013543348
CHW,TSY,10.3,1,0.007831466833737958,0.00793572
CHW,TUC,10.56,2,0.007483147950814765,0.0074872146
CHW,TUM,13.049999999999999,2,0.005065791973252619,0.0051180962
CHW,TWH,7.48,1,0.013906194375222497,0.013973822
CHW,TWO,6.730000000000002,1,0.01673558940235536,0.016630473
CHW,TWW,10.11,2,0.008101620243032405,0.008274006
CHW,UNI,6.460000000000002,1,0.01796893530464532,0.01802378
CHW,WAC,2.7,0,0.07304601899196493,0.068470865
CHW,WCH,6.720000000000001,1,0.016778973932186095,0.01683691
CHW,WHA,9.28,2,0.009462671652863784,0.009390878
CHW,WKS,16.96,2,0.0031001830348063746,0.0032664821
CHW,WTS,9.059999999999999,2,0.009881071424336686,0.009746836
CHW,YAT,5.41,1,0.02433794699681903,0.024380168
CHW,YMT,6.16,1,0.01950625760744047,0.019807912
CHW,YUL,10.25,2,0.007901234567901235,0.00793572
CIO,ADM,3.68,1,0.045657096939148226,0.045891114
CIO,AIR,14.399999999999997,2,0.004216562658121101,0.0043425094
CIO,AUS,4.81,0,0.029624275316165082,0.029734116
CIO,AWE,15.599999999999996,2,0.003628973726230224,0.0037850025
CIO,CAB,6.819999999999999,2,0.016352587960570642,0.016162844
CIO,CEN,6.75,2,0.01664932362122789,0.016630473
CIO,CHH,5.38,1,0.02456736863827989,0.02468423
CIO,CHW,7.629999999999998,2,0.013426982057523879,0.01347106
CIO,CKT,0.05,0,0.9070294784580498,0.9185788
CIO,CSW,7.779999999999999,2,0.012972120319010384,0.013025447
CIO,DIH,2.29,0,0.09238643397603497,0.09652109
CIO,DIS,15.389999999999997,2,0.003722563312426178,0.0037850025
CIO,ETS,2.8099999999999996,0,0.06888902666694224,0.068470865
CIO,EXC,3.6,1,0.047258979206049156,0.04723908
CIO,FAN,3.88,1,0.04199140016124698,0.04250025
CIO,FOH,6.97,2,0.01574284999110529,0.015615726
CIO,FOT,3.44,1,0.05072640207775344,0.05053343
CIO,HAH,9.39,2,0.009263367734393308,0.009390878
CIO,HEO,0.6,0,0.39062499999999994,0.393596
CIO,HFC,7.5699999999999985,2,0.013615649282659521,0.013543348
CIO,HIK,2.24,0,0.09525986892242035,0.09652109
CIO,HKU,6.989999999999999,2,0.015664135864448835,0.015615726
CIO,HOK,11.75,3,0.006151480199923107,0.0061431127
CIO,HOM,2.4499999999999997,0,0.08401596303297627,0.085836574
CIO,HUH,2.53,0,0.08025102520684703,0.068470865
CIO,JOR,6.859999999999999,2,0.016186572914036353,0.016162844
CIO,KAT,2.36,0,0.08857709750566894,0.085836574
CIO,KET,7.049999999999999,2,0.015431503414220135,0.01553607
CIO,KOB,5.49,1,0.023741634041704554,0.023981387
CIO,KOT,3.33,1,0.053336462405794476,0.053351622
CIO,KOW,10.129999999999999,1,0.008072530068156373,0.008274006
CIO,KSR,8.909999999999998,0,0.010182459491630531,0.010317262
CIO,KWF,8.189999999999998,2,0.011840470966573171,0.011757334
CIO,KWH,8.259999999999998,2,0.011662133983924919,0.011661855
CIO,KWT,5.750000000000001,1,0.021947873799725643,0.022237107
CIO,LAK,8.069999999999999,2,0.012155852617580528,0.012132986
CIO,LAT,5.8500000000000005,1,0.021311737439394744,0.021310866
CIO,LCK,7.85,2,0.012767723195761117,0.01270016
CIO,LET,8.549999999999999,2,0.01096461171568762,0.011140741
CIO,LHP,9.240000000000002,2,0.009536743164062497,0.009615731
CIO,LMC,4.01,1,0.039840478723192345,0.039920446
CIO,LOF,5.45,1,0.024037017006189532,0.023981387
CIO,LOP,9.329999999999998,0,0.009371289555041804,0.009390878
CIO,LOW,4.03,1,0.03952428569734673,0.039656322
CIO,MEF,7.949999999999999,2,0.012484004868761901,0.012548163
CIO,MKK,3.44,1,0.05072640207775344,0.05053343
CIO,MOK,5.619999999999999,1,0.02281833864240013,0.022760779
CIO,MOS,1.6400000000000001,0,0.14348025711662074,0.14009075
CIO,NAC,6.81,0,0.016394490795313146,0.016577544
CIO,NOP,7.06,2,0.015393235596549456,0.01553607
CIO,NTK,5.6000000000000005,1,0.022956841138659315,0.022760779
CIO,OCP,6.9399999999999995,2,0.01586203833537425,0.016076928
CIO,OLY,9.989999999999998,1,0.008279509621204158,0.008278327
CIO,POA,9.51,2,0.009053042682380335,0.008799443
CIO,PRE,5.709999999999999,1,0.022210327358014936,0.022237107
CIO,QUB,7.159999999999999,2,0.015018262206843522,0.01495707
CIO,SHM,0.07,0,0.8734387282732116,0.87337005
CIO,SHS,3.96,1,0.0406477627471384,0.040389743
CIO,SHT,3.35,1,0.052847139648566535,0.052632686
CIO,SHW,6.85,2,0.016227838857560146,0.016162844
CIO,SIH,9.789999999999997,0,0.008589286925988695,0.008799443
CIO,SKM,5.63,1,0.022749556952378354,0.022760779
CIO,SKW,7.449999999999998,2,0.01400511186583103,0.014108875
CIO,SOH,8.659999999999998,2,0.01071632181543065,0.010608079
CIO,SSP,7.6899999999999995,2,0.013242209277226977,0.013244749
CIO,STW,0.02,0,0.9611687812379854,0.9185788
CIO,SUN,10.389999999999997,1,0.0077081924982329,0.0074872146
CIO,SUW,2.4099999999999997,0,0.08599857242369778,0.085836574
CIO,SWH,7.3599999999999985,2,0.014308280488084066,0.014370472
CIO,SYP,6.93,2,0.0159020687001172,0.016076928
CIO,TAK,7.259999999999999,2,0.014656825097174758,0.014847696
CIO,TAP,3.59,1,0.047465124999406694,0.047562882
CIO,TAW,0.24,0,0.6503642039542143,0.64147717
